13719	29863 88588	1454544000 1454716800
13727	77658	1454371200
13755	12078 54541	1454544000 1454544000
13757	1516 72857	1454716800 1454716800
13765	5962 64659 69483 75704	1454284800 1454284800 1454284800 1454284800
13774	11945 24703 34289 66086 105103	1454284800 1454284800 1454284800 1454284800 1454284800
13787	6690 10235 23334 23514 89522 98658	1454716800 1454716800 1454716800 1454716800 1454716800 1454716800
13814	31476	1454544000
13820	43081 75633 79539 20387 78953 2526	1454371200 1454371200 1454457600 1454544000 1454716800 1454803200
13848	35875	1454630400
13878	39516 49767 81181 63600 78953	1454284800 1454457600 1454457600 1454544000 1454716800
13882	41190	1454630400
13887	12833 33814 97355 8116	1454284800 1454284800 1454284800 1454544000
13941	81301	1454284800
13990	2394 75445 77904 32136	1454284800 1454630400 1454630400 1454803200
13999	23151 41841	1454284800 1454457600
14010	1587 29386	1454457600 1454457600
14018	62930	1454803200
14058	28818 88407 49500 28949	1454371200 1454371200 1454457600 1454630400
14060	41683 62323	1454544000 1454544000
14066	88609	1454284800
14067	46638	1454284800
14081	57684	1454544000
14096	55417	1454371200
14120	66624 106055	1454371200 1454371200
14121	63394	1454371200
14124	80239	1454457600
14129	28661	1454284800
14148	80389	1454371200
14156	15417	1454457600
14157	57386 89601 105237	1454371200 1454371200 1454371200
14158	17831	1454371200
14160	15148	1454544000
14161	1239 4169 21062 26550 58908 65743 68415 75778 81309 96660 11599 36244 42900 49467 59434 72483 26224 105181	1454371200 1454544000 1454544000 1454544000 1454544000 1454544000 1454544000 1454544000 1454544000 1454544000 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454716800 1454716800
14164	61463	1454716800
14178	95860	1454544000
14180	103265	1454630400
14181	69326	1454284800
14183	85687	1454371200
14192	34199	1454457600
14194	5252	1454284800
14196	95666 41849 89233	1454544000 1454716800 1454716800
14208	26754	1454630400
14214	31205 73875	1454803200 1454803200
14232	31140	1454544000
14242	18619 46658	1454371200 1454457600
14255	26210 44213 89715	1454544000 1454630400 1454716800
14266	61931	1454457600
14289	12214	1454803200
14293	41052	1454803200
14299	105241 106316	1454630400 1454716800
14300	34071	1454544000
14320	25773	1454284800
14382	43081 75633	1454457600 1454457600
14390	106478	1454803200
14432	101841	1454803200
14438	15815 80162 80605	1454457600 1454457600 1454457600
14439	621 94809 43507 43739	1454371200 1454371200 1454544000 1454716800
14501	83957 89504 36157	1454457600 1454457600 1454630400
14507	31609	1454803200
14509	99895 102009	1454544000 1454544000
14510	266	1454716800
14522	21064	1454803200
14552	8095	1454716800
14572	43416	1454630400
14578	39770	1454457600
14580	6456 7469 11451 56076 98375	1454457600 1454457600 1454457600 1454457600 1454457600
14590	41286	1454284800
14600	18643	1454716800
14611	72161	1454630400
14618	4473 12635 19489 23869 53747 94148 95535 3948 8603 11226 27419 58871 88869 93469 93702 94707 101090 101176 26564 45378 57125 72019 92858 33081 44580 51457 58210 60672	1454284800 1454284800 1454284800 1454284800 1454284800 1454284800 1454284800 1454371200 1454371200 1454371200 1454371200 1454371200 1454371200 1454371200 1454371200 1454371200 1454371200 1454371200 1454457600 1454457600 1454457600 1454457600 1454457600 1454544000 1454544000 1454544000 1454544000 1454544000
14635	29303	1454457600
14656	62323	1454371200
14663	25971 58677	1454544000 1454544000
14666	3613 26050	1454630400 1454630400
14674	25220	1454630400
14681	39311	1454284800
14685	96230	1454457600
14689	73244	1454284800
14692	48158 82555 73652	1454544000 1454544000 1454630400
14711	49378	1454457600
14763	14377	1454716800
14765	8738 16679 25045 36920 42770 67891 78153 81362 82270 84469 94392 99897 105767	1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600
14810	2334 10505 47499	1454284800 1454284800 1454371200
14827	75445 83895	1454371200 1454371200
14834	61037	1454716800
14835	4834 47869 57637	1454803200 1454803200 1454803200
14847	55139 87780	1454284800 1454284800
14853	80034 20292	1454284800 1454630400
14890	48076	1454457600
14894	103730	1454457600
14899	63079	1454630400
14901	71628 6131 13950 34619	1454284800 1454630400 1454630400 1454630400
14905	31689	1454457600
14914	77208 94202	1454716800 1454716800
14918	78751	1454544000
14928	31162	1454457600
14948	101573	1454457600
14951	62835 63937	1454457600 1454457600
14964	29939 54594 60747	1454457600 1454457600 1454457600
14966	79437	1454371200
14968	7376 23713 33629 36244 41297 70978 73260 79503 83004	1454716800 1454716800 1454716800 1454716800 1454716800 1454716800 1454716800 1454716800 1454716800
14975	27653 60844	1454284800 1454284800
14980	4091 3229	1454457600 1454544000
14997	1770 9103 52491 94964	1454371200 1454371200 1454371200 1454371200
15014	11751 84546 92571	1454457600 1454457600 1454457600
15015	2021	1454457600
15016	91835	1454457600
15021	59666	1454371200
15028	16632	1454457600
15046	83459	1454371200
15051	14831 22134 22876 42946 47088 77985 87343	1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400
15055	98383	1454457600
15064	66149	1454284800
15072	99816	1454716800
15086	51991	1454371200
15089	9279	1454630400
15094	96779	1454457600
15102	9665 26370 33859 37890 59484 70626 75124 83841 94517	1454544000 1454544000 1454544000 1454544000 1454544000 1454544000 1454544000 1454544000 1454544000
15105	774 62222	1454630400 1454630400
15126	36046 45991 74467 92351	1454716800 1454716800 1454716800 1454716800
15160	10673	1454716800
15163	30095 50438 71688 81229 86903 97396 99705	1454716800 1454716800 1454716800 1454716800 1454716800 1454716800 1454716800
15170	25442 32152 72955 84330	1454371200 1454371200 1454371200 1454716800
15173	7542	1454371200
15181	80373	1454630400
15184	83086	1454803200
15190	44412	1454803200
15236	98023	1454716800
15249	2549 65751	1454457600 1454544000
15275	64019	1454716800
15277	38713 106579	1454544000 1454544000
15280	38774	1454284800
15284	28048 30691	1454284800 1454284800
15295	13812	1454544000
15299	41317	1454371200
15334	49790	1454371200
15337	7664	1454284800
15343	63271	1454371200
15344	75470	1454371200
15347	53273	1454544000
15368	19622 76946 84784	1454630400 1454630400 1454630400
15381	33691 78051	1454371200 1454371200
15391	48848 80518	1454284800 1454284800
15398	57313	1454630400
15437	77730	1454284800
15443	47733 53120 94371	1454803200 1454803200 1454803200
15447	17646 89611 101704	1454371200 1454544000 1454716800
15448	105241 45203	1454544000 1454630400
15462	61412	1454284800
15471	33792	1454544000
15472	35918	1454716800
15499	16551	1454284800
15508	25277 3255	1454371200 1454716800
15522	90334	1454630400
15527	101489	1454371200
15532	54893	1454716800
15542	70866 79263 97963 104637	1454457600 1454457600 1454457600 1454457600
15553	52062 71301	1454457600 1454457600
15568	54569	1454803200
15574	6370	1454716800
15583	227 58409	1454284800 1454803200
15590	83549	1454284800
15633	1572	1454630400
15648	56920	1454457600
15650	24687 91223	1454371200 1454371200
15656	76064	1454284800
15666	7418 7498 12581 17245 23815 42272 71681	1454716800 1454716800 1454716800 1454716800 1454716800 1454716800 1454716800
15669	27209	1454544000
15702	98033	1454284800
15727	3255	1454630400
15740	70493	1454284800
15762	992 21434 47853 56001 57978 70324 92408 102541 103667	1454803200 1454803200 1454803200 1454803200 1454803200 1454803200 1454803200 1454803200 1454803200
15764	48102 53809 26448	1454457600 1454457600 1454630400
15770	101828	1454371200
15779	100467	1454544000
15780	6612 32181	1454284800 1454284800
15788	25971 28638 32603 58677	1454803200 1454803200 1454803200 1454803200
15794	95556 44212	1454371200 1454630400
15797	47123 64019 93852 67455 75613 106326	1454544000 1454544000 1454544000 1454803200 1454803200 1454803200
15806	75091 83878 95354	1454544000 1454544000 1454544000
15807	77305	1454457600
15814	84809 99062	1454457600 1454457600
15816	29516	1454284800
15821	43530	1454803200
15835	48343 34199	1454284800 1454457600
15850	49141	1454544000
15854	17026	1454716800
15866	33383	1454803200
15877	66897 80735 89024 94128	1454284800 1454284800 1454284800 1454284800
15878	48057 91736	1454284800 1454284800
15879	33741 67528	1454457600 1454457600
15900	5018 94857	1454630400 1454630400
15907	82537	1454284800
15910	8494	1454284800
15919	15459	1454284800
15923	20358 23518	1454371200 1454371200
15929	2568	1454457600
15939	39455	1454544000
15944	49533	1454284800
15952	27467 92018	1454371200 1454716800
15960	31975	1454371200
15966	5156 18620	1454457600 1454803200
15974	15583	1454803200
15986	88142 43575	1454457600 1454716800
15993	13447	1454284800
15994	17651	1454544000
16036	22821 81686 88964 105167	1454284800 1454284800 1454284800 1454284800
16039	61999	1454544000
16043	7286 76587	1454457600 1454457600
16052	55390	1454544000
16054	60988	1454630400
16067	39405	1454803200
16086	96664 58603	1454284800 1454457600
16094	42073 99115	1454630400 1454630400
16099	89691	1454284800
16117	56966	1454544000
16123	27432 66988	1454544000 1454803200
16124	104971	1454284800
16127	100567	1454284800
16170	33814	1454371200
16207	81497	1454803200
16240	85418 81045 49997	1454284800 1454630400 1454803200
16243	99302	1454544000
16251	62739	1454284800
16256	84622	1454544000
16276	5097	1454371200
16280	59858	1454544000
16281	44827	1454803200
16286	21276	1454371200
16287	100530 91298	1454371200 1454630400
16296	32292	1454371200
16302	23044	1454284800
16309	22184 99655	1454716800 1454803200
16314	36363 65255 87125 87520	1454371200 1454371200 1454371200 1454371200
16318	43	1454284800
16330	33800	1454630400
16363	28941 67963	1454284800 1454284800
16368	7846 62715 89718 101579	1454716800 1454716800 1454716800 1454716800
16376	30857 60341	1454457600 1454457600
16396	7364 21757 88748 102397	1454284800 1454284800 1454284800 1454284800
16398	8151	1454371200
16404	62372	1454544000
16408	18228 66292	1454284800 1454457600
16409	3262	1454803200
16418	76481	1454803200
16443	69927	1454371200
16465	58933	1454457600
16468	47250	1454803200
16469	64166	1454803200
16470	50528	1454284800
16486	46289 58394 104375 106316 105973	1454371200 1454371200 1454371200 1454371200 1454457600
16487	73140 100819	1454544000 1454544000
16507	1807 75 60416 100236	1454284800 1454630400 1454630400 1454716800
16511	2423	1454284800
16519	22321	1454457600
16523	93370	1454716800
16525	28634	1454457600
16532	98601	1454457600
16534	28545	1454371200
16554	1594 13862 15814	1454371200 1454371200 1454371200
16557	42092	1454544000
16562	15480 68508	1454803200 1454803200
16580	45892	1454716800
16588	33113 82746	1454716800 1454716800
16589	7064 9171 24179	1454371200 1454371200 1454630400
16593	3042	1454544000
16601	17876	1454457600
16617	42521 70381 84075 91265	1454630400 1454630400 1454630400 1454630400
16632	13604 59265	1454457600 1454457600
16648	18926	1454371200
16658	11857	1454544000
16659	85739	1454371200
16670	14337	1454457600
16672	74221	1454716800
16690	75371 86243	1454284800 1454284800
16706	45131	1454803200
16717	79380	1454803200
16719	18523 40936	1454371200 1454630400
16722	47928 49016 52021 5401 105680	1454284800 1454284800 1454284800 1454716800 1454716800
16724	18213 64472 90435 98013	1454371200 1454371200 1454371200 1454371200
16727	36069	1454457600
16742	41746	1454803200
16788	51221	1454457600
16795	925 38912 43136 53343 98882	1454457600 1454457600 1454457600 1454457600 1454457600
16803	8603 88869 89644 90241 92858 93469 93702 94148 27419 58871 94707	1454284800 1454284800 1454284800 1454284800 1454284800 1454284800 1454284800 1454284800 1454371200 1454371200 1454371200
16840	23911	1454544000
16843	75490 61162	1454371200 1454457600
16858	89873	1454803200
16863	96747	1454803200
16877	93078 37375 64272 103512 105327 3935 69322 87158	1454284800 1454371200 1454371200 1454371200 1454371200 1454544000 1454544000 1454544000
16889	28946	1454630400
16899	63830	1454284800
16905	16482 57724 59519 87147	1454630400 1454630400 1454630400 1454630400
16910	72271	1454716800
16917	61188	1454457600
16966	5231 47597 104343	1454371200 1454371200 1454457600
16967	57610	1454544000
16977	7685	1454284800
16984	40044 44212	1454457600 1454630400
16996	49817 88341	1454716800 1454716800
17012	18187 58585 66357 73086 22391 78335	1454457600 1454457600 1454630400 1454630400 1454803200 1454803200
17014	81497 31058	1454284800 1454544000
17022	24151	1454544000
17024	94518	1454544000
17025	19868 34475 101013 102530	1454371200 1454371200 1454371200 1454371200
17029	89452	1454371200
17032	25731 58239	1454371200 1454371200
17033	60234	1454284800
17050	7487 65647 69129	1454544000 1454544000 1454544000
17059	53757	1454716800
17062	29279 76590	1454544000 1454544000
17083	14760	1454371200
17100	2057 34209 64576	1454716800 1454716800 1454716800
17103	69697	1454716800
17106	71100 99254	1454371200 1454371200
17113	77291	1454716800
17121	95556	1454284800
17138	28720 105073 21126 56139 26732 52201	1454284800 1454284800 1454457600 1454544000 1454630400 1454716800
17142	19696 25319	1454284800 1454284800
17149	70663 66670 83686 86153	1454284800 1454544000 1454630400 1454716800
17165	5693 20654 56694 61465 83157 102308 102849	1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400
17176	28731 61694	1454716800 1454803200
17185	35779	1454544000
17194	42726	1454457600
17197	78303 93603 40113	1454284800 1454630400 1454716800
17248	2428 9779 46568 99222	1454371200 1454371200 1454371200 1454371200
17255	54569	1454284800
17261	62443 105111	1454803200 1454803200
17272	50552	1454457600
17292	56569	1454630400
17305	58017	1454371200
17314	4591	1454630400
17318	49767 98809	1454284800 1454284800
17320	93666	1454544000
17322	66791	1454371200
17335	22196	1454284800
17360	80800	1454371200
17378	31813	1454803200
17382	77868	1454371200
17386	1171 21077 52522	1454544000 1454544000 1454544000
17400	18892	1454544000
17405	84827	1454544000
17408	42948 43266	1454284800 1454371200
17410	76449	1454630400
17413	7423	1454371200
17421	95104 102480	1454544000 1454544000
17447	58579 13617 44543 58863 60539 72963 80800 95016	1454284800 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400
17473	97529	1454544000
17493	103719	1454803200
17495	30973	1454457600
17513	5528 64387 102223	1454457600 1454457600 1454457600
17517	34199 95666 102291	1454284800 1454371200 1454716800
17523	14245	1454371200
17542	49416	1454630400
17557	55032 14472	1454371200 1454630400
17580	103399	1454457600
17583	3361 97554	1454371200 1454371200
17586	80831	1454457600
17587	29880 92375	1454284800 1454284800
17595	104687 21674	1454284800 1454457600
17597	99658 37917 63305	1454284800 1454716800 1454716800
17600	63652	1454284800
17609	70539 11074 43516 63769	1454371200 1454803200 1454803200 1454803200
17620	52393 90965	1454544000 1454544000
17629	8143	1454284800
17633	19114 50779 62650 99001	1454457600 1454457600 1454457600 1454457600
17655	3255	1454630400
17666	73498	1454371200
17680	18249	1454630400
17681	96731	1454630400
17689	407	1454457600
17692	58908 104915	1454457600 1454457600
17701	76594 88986	1454630400 1454803200
17717	17480 105346	1454544000 1454544000
17731	21631	1454630400
17733	2917 15706 21841 52507 58750 80147	1454803200 1454803200 1454803200 1454803200 1454803200 1454803200
17743	19167	1454630400
17758	53017	1454803200
17775	19335 92628	1454371200 1454371200
17810	80727	1454716800
17907	5303	1454284800
17909	46819 103617	1454371200 1454371200
17911	959	1454371200
17921	60043	1454371200
17925	52211 73773	1454284800 1454457600
17931	43566	1454630400
17946	44023	1454716800
17955	18416 32136 21779 74170 86119	1454284800 1454284800 1454371200 1454371200 1454544000
17982	53668 87479	1454284800 1454630400
18011	67552	1454284800
18021	26151 73752	1454630400 1454630400
18029	93603	1454457600
18043	60466	1454716800
18062	1532	1454371200
18063	76213	1454803200
18064	35840 37056 39455 42403	1454544000 1454544000 1454544000 1454544000
18069	41419	1454630400
18070	34823	1454803200
18076	34110 34645	1454457600 1454803200
18098	5593 25358 64963 68353 78096	1454803200 1454803200 1454803200 1454803200 1454803200
18103	102291	1454803200
18114	38555	1454284800
18131	95170	1454284800
18133	15379	1454371200
18141	45301	1454284800
18159	23556 5611	1454544000 1454630400
18167	68700 72651	1454803200 1454803200
18173	71916	1454630400
18181	58958 50437	1454284800 1454716800
18183	24789 91721	1454630400 1454630400
18190	55445	1454544000
18197	10969	1454803200
18208	16353	1454284800
18210	34645	1454630400
18213	34259 67442 73111 100429	1454803200 1454803200 1454803200 1454803200
18221	41284 104793	1454544000 1454544000
18224	31988	1454803200
18229	49852 54970 76694 79122 80608 96729	1454630400 1454630400 1454630400 1454630400 1454630400 1454630400
18234	16223 81215	1454630400 1454630400
18236	7433 18220 61061 74637	1454371200 1454371200 1454371200 1454371200
18242	95473	1454544000
18260	31317	1454630400
18281	66256	1454284800
18299	15192	1454457600
18304	17395 51224 82241	1454457600 1454457600 1454457600
18311	67561 74738	1454371200 1454371200
18312	25872 30329	1454544000 1454544000
18322	39880	1454371200
18357	24244 49653 57229 58196 69247 74765	1454371200 1454371200 1454371200 1454371200 1454371200 1454371200
18365	19180 26564 65344 8603 17630 19489 35347 89644 94148 94707 101176	1454284800 1454284800 1454371200 1454544000 1454544000 1454544000 1454544000 1454544000 1454544000 1454544000 1454544000
18381	97111	1454544000
18399	1139 17019 80179	1454803200 1454803200 1454803200
18404	88340	1454284800
18424	65091	1454371200
18428	23115 98101 101846	1454457600 1454457600 1454457600
18459	43478	1454457600
18462	37886	1454284800
18472	64487	1454716800
18490	2025 46518	1454803200 1454803200
18493	9572 34049 37673 40364 46676 105997	1454284800 1454716800 1454716800 1454716800 1454716800 1454716800
18496	73866	1454371200
18510	55542 71260 100499	1454371200 1454371200 1454371200
18511	39680	1454630400
18535	33244 32580	1454457600 1454716800
18542	14213 82732	1454716800 1454716800
18548	43478	1454284800
18574	34459	1454716800
18584	44911	1454457600
18596	33579	1454284800
18612	20316 28191 33867 51824 57525 98069 101135 105593	1454284800 1454284800 1454284800 1454284800 1454284800 1454284800 1454284800 1454284800
18619	18759	1454284800
18629	34974	1454544000
18648	19549 44064	1454544000 1454544000
18662	56131	1454630400
18685	60904 37425	1454284800 1454630400
18687	6111	1454544000
18702	61381	1454803200
18722	99092	1454630400
18723	45418	1454630400
18728	67187 28267	1454284800 1454544000
18741	24321	1454716800
18742	101356	1454803200
18745	77712 19687 54555 81308 97966	1454544000 1454716800 1454716800 1454716800 1454716800
18758	70808	1454457600
18817	31261 58908 73589 85287	1454630400 1454630400 1454630400 1454630400
18833	3001 81200 96435 106488	1454716800 1454716800 1454716800 1454716800
18842	21665 37557 73681 80081 98047	1454284800 1454284800 1454284800 1454284800 1454284800
18846	24475 49138 89151 94879	1454630400 1454630400 1454630400 1454630400
18852	43416	1454371200
18854	52336 20387 95365	1454284800 1454371200 1454544000
18866	101741	1454544000
18869	75665	1454544000
18872	26292	1454457600
18890	106527	1454457600
18892	81485	1454284800
18905	20219	1454371200
18908	19806 20174	1454371200 1454371200
18935	89914	1454544000
18945	71990 3949 7180 20048 41849 61230 62148 75445 89233 77051 71948	1454284800 1454371200 1454371200 1454371200 1454371200 1454371200 1454371200 1454371200 1454371200 1454457600 1454544000
18950	84197 13565	1454630400 1454716800
18962	100021	1454371200
18966	25256	1454284800
18981	5041	1454803200
18984	12952	1454803200
18986	75416	1454371200
19000	1087 70340	1454544000 1454803200
19012	52277	1454544000
19017	77136	1454544000
19042	55953	1454716800
19046	43288	1454457600
19050	40622 44311 53273	1454284800 1454457600 1454457600
19059	32529 82590	1454544000 1454544000
19068	70970 106436	1454284800 1454284800
19076	21543 29521 35948 83475	1454544000 1454544000 1454544000 1454544000
19092	17818	1454630400
19116	72848	1454803200
19138	11116 52537 67322	1454544000 1454544000 1454544000
19146	49602 50807	1454284800 1454284800
19147	22465	1454716800
19155	52287	1454544000
19156	71977	1454716800
19175	13886 46624	1454457600 1454457600
19184	23914	1454284800
19187	4765 21060 98633 100483	1454716800 1454716800 1454716800 1454716800
19190	96776 97111	1454284800 1454544000
19198	14447 25092 30360 66490 102449	1454284800 1454284800 1454284800 1454284800 1454284800
19204	32136	1454716800
19216	2393	1454457600
19220	42611 99779 43397	1454284800 1454284800 1454544000
19226	2818 99968	1454716800 1454716800
19255	90336	1454457600
19305	16379	1454544000
19315	51120 106445	1454544000 1454544000
19326	11189 47188 84841	1454544000 1454544000 1454544000
19329	84005	1454284800
19330	15740 36289 48004	1454544000 1454544000 1454544000
19343	43492	1454544000
19352	19270	1454544000
19368	73875 79791	1454457600 1454457600
19375	77318	1454284800
19382	72168	1454630400
19385	89540	1454544000
19389	621 94809 101489	1454457600 1454457600 1454803200
19414	10985 16396	1454284800 1454284800
19415	2815	1454544000
19443	40108	1454284800
19451	25102 45140 58951 67023 97983	1454457600 1454457600 1454457600 1454457600 1454457600
19452	50734 8150	1454284800 1454371200
19453	33113	1454803200
19489	39065	1454544000
19499	104503	1454284800
19500	50844	1454371200
19504	20284 34656 56967 100279	1454544000 1454544000 1454544000 1454544000
19527	58958 55069	1454284800 1454630400
19551	2725 13050 31963 35963 53715 65403 69608 104542	1454371200 1454371200 1454371200 1454371200 1454371200 1454371200 1454371200 1454371200
19558	84558	1454544000
19626	52105	1454544000
19634	49730	1454544000
19643	58908 86161	1454544000 1454544000
19648	14347 35155 60929 76708 17487 72054 81944	1454284800 1454284800 1454284800 1454284800 1454803200 1454803200 1454803200
19651	100429 105073	1454630400 1454630400
19659	66483	1454803200
19668	50452 53759 70142	1454716800 1454716800 1454716800
19675	6688 7932	1454716800 1454716800
19697	99658 68641 22897 14573	1454371200 1454544000 1454630400 1454803200
19708	95556	1454371200
19712	89777 35470	1454716800 1454803200
19717	18241	1454284800
19757	20773 81191 38400	1454544000 1454544000 1454803200
19763	29155 41179 93466	1454284800 1454284800 1454284800
19771	68809 103548	1454371200 1454371200
19780	227 1765 58409	1454630400 1454630400 1454630400
19794	8150	1454544000
19826	20074	1454630400
19831	80133 87397 56023	1454457600 1454457600 1454544000
19846	60669 96455	1454544000 1454544000
19848	45437 65893	1454544000 1454544000
19855	8469 25327 51525 82534 97680 2120 29564	1454284800 1454284800 1454284800 1454284800 1454284800 1454371200 1454371200
19857	69876	1454803200
19861	4169 4409 31729 31753 37619 46608 50334 60829 68272	1454803200 1454803200 1454803200 1454803200 1454803200 1454803200 1454803200 1454803200 1454803200
19877	81770 67520	1454284800 1454630400
19889	80721	1454284800
19903	103067	1454803200
19922	4715 36756	1454371200 1454371200
19925	61850	1454371200
19928	11166 63349	1454371200 1454371200
19935	21808 16714	1454284800 1454803200
19937	89933	1454457600
19961	44845 52791	1454803200 1454803200
19984	2507 15404 19174 91261 93121	1454284800 1454284800 1454284800 1454284800 1454284800
19987	49022 20387	1454284800 1454457600
19995	92497	1454284800
20004	105954 9798 51422 63733	1454716800 1454803200 1454803200 1454803200
20014	37067 49069 75076 12073	1454371200 1454371200 1454371200 1454457600
20069	16117	1454371200
20091	57382	1454457600
20096	38248	1454544000
20098	80220	1454371200
20102	9887 57088	1454457600 1454457600
20108	14047 58770 61752 95749	1454457600 1454457600 1454457600 1454457600
20136	16308	1454716800
20143	12742 15922 34577 43884 76699 76930 102590	1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600
20152	35944	1454371200
20156	2714 10407 19046 25398	1454544000 1454544000 1454544000 1454544000
20162	57251	1454544000
20172	21242	1454371200
20213	3185 71884	1454371200 1454371200
20223	84496 106810	1454457600 1454457600
20240	15683	1454630400
20250	65342 76864	1454284800 1454284800
20268	66063 86567	1454371200 1454371200
20284	89047	1454630400
20285	68138 51269 53326 72636	1454284800 1454457600 1454457600 1454457600
20288	58958 76481 77904	1454284800 1454371200 1454371200
20298	30314 72016 54950	1454284800 1454457600 1454716800
20304	19002 20573 40642 48270 61007	1454371200 1454371200 1454371200 1454371200 1454371200
20310	21846 60631	1454371200 1454371200
20311	47214	1454544000
20318	4595	1454544000
20335	103976 104621	1454544000 1454544000
20344	41026 54471	1454284800 1454371200
20361	95556 89954 102291	1454371200 1454457600 1454803200
20371	10902 25126 66333 36078 83607	1454284800 1454284800 1454544000 1454716800 1454716800
20373	66177	1454803200
20375	64647	1454803200
20391	66802	1454716800
20434	84060	1454716800
20438	14245 33113	1454457600 1454630400
20439	48555	1454284800
20468	70224 59271 13299 41484 59782 95556	1454457600 1454630400 1454716800 1454716800 1454716800 1454716800
20472	95 14211 26029 49153	1454803200 1454803200 1454803200 1454803200
20480	86282	1454371200
20503	27030	1454284800
20518	93392	1454630400
20524	89152	1454630400
20526	29592 37223 86008 99957	1454716800 1454716800 1454716800 1454716800
20536	13072 9726 86390	1454457600 1454544000 1454630400
20546	12459	1454284800
20555	101489 54569	1454544000 1454803200
20567	25025	1454803200
20568	11565 87791 88016 93963	1454803200 1454803200 1454803200 1454803200
20572	57281	1454544000
20615	414 7764 43746 44628 46901 52818 62770 83889 89773 90004 97398 20800 66519	1454284800 1454284800 1454284800 1454284800 1454284800 1454284800 1454284800 1454284800 1454284800 1454284800 1454284800 1454457600 1454457600
20636	1669 24057 29210 47016 59824 61842 76992 89000 98870	1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600
20641	10255 45480	1454284800 1454284800
20669	36342	1454630400
20670	6642	1454803200
20693	20028	1454284800
20699	76253 84678 52214 73545	1454457600 1454457600 1454803200 1454803200
20704	59286	1454284800
20718	83523	1454803200
20720	54893 77312	1454716800 1454716800
20732	43162 56878	1454284800 1454284800
20739	83885	1454284800
20747	33170 39187 47972 86582 19005 29634 50527 68101 79351 80286 5200	1454371200 1454371200 1454371200 1454371200 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454803200
20753	29818	1454544000
20757	56865	1454716800
20758	35078 54256 58332	1454457600 1454457600 1454457600
20762	50745 61850	1454544000 1454803200
20771	45713 17646	1454457600 1454716800
20783	39350 5337 38058 61853 83175	1454371200 1454630400 1454630400 1454630400 1454630400
20788	17576 19237 54975 55696	1454457600 1454457600 1454457600 1454457600
20800	16454 47815 49446 52121 64153 73080 92553 4251 7933 49131 51918 52158 101395 101879	1454716800 1454716800 1454716800 1454716800 1454716800 1454716800 1454716800 1454803200 1454803200 1454803200 1454803200 1454803200 1454803200 1454803200
20806	22653	1454371200
20810	31112 84843 106548 105997	1454284800 1454284800 1454371200 1454716800
20818	46214 69098 2690 41118 66951 73291 28937	1454284800 1454284800 1454457600 1454457600 1454457600 1454457600 1454803200
20840	50624	1454544000
20846	91497 105954	1454544000 1454544000
20885	58847	1454544000
20892	95104	1454371200
20923	5447	1454716800
20932	70613	1454284800
20936	57717 66991	1454803200 1454803200
20949	84717	1454457600
20954	101284	1454544000
20967	3676	1454803200
20978	100109	1454716800
21014	2394 101489	1454371200 1454544000
21016	15197 45679	1454630400 1454630400
21024	11936 19 81437	1454716800 1454803200 1454803200
21025	71081	1454457600
21026	5454 9184 22438 29857 49530 65865 105147	1454284800 1454284800 1454284800 1454284800 1454284800 1454284800 1454284800
21040	31369 41485 63153 72843	1454457600 1454457600 1454457600 1454457600
21045	101082	1454284800
21064	25892	1454544000
21078	43789	1454716800
21081	44930 93936	1454630400 1454630400
21085	36685 99816 87348	1454457600 1454457600 1454716800
21092	66166	1454716800
21102	2874 34356 63721 85248	1454544000 1454544000 1454544000 1454544000
21104	70598	1454457600
21115	37450	1454630400
21125	1359	1454371200
21126	35671	1454544000
21132	99658 90792 37474	1454457600 1454716800 1454803200
21141	4329 71335	1454371200 1454371200
21155	88572	1454803200
21157	37941	1454284800
21179	62660	1454803200
21181	46632	1454803200
21189	87780	1454371200
21248	55966 26160	1454371200 1454457600
21253	5084 15721 24873 52879 61954 93355	1454371200 1454371200 1454371200 1454371200 1454371200 1454371200
21258	19525	1454803200
21264	105271	1454544000
21269	27483 33236 71398	1454284800 1454284800 1454284800
21296	79548 106656	1454284800 1454284800
21297	3211 49472	1454716800 1454716800
21298	77013	1454457600
21302	55636 21007	1454457600 1454716800
21309	45194 13638	1454544000 1454716800
21322	90719	1454371200
21327	69302	1454371200
21348	22067	1454803200
21360	37099	1454284800
21373	103851	1454284800
21381	90701 88560	1454284800 1454457600
21388	58958	1454630400
21448	61282	1454716800
21464	78787	1454630400
21480	61162	1454544000
21488	27209	1454544000
21494	66500	1454284800
21498	76248	1454284800
21500	13872	1454544000
